game_id,game_provider_id,provider,name_en,site_cat,eff_weight,ov_weight,ov_featured,is_enabled,device,reason
101,0,WanMei,WmBaccarat,casino,9999,,,1,,provider_absent
2,5,BigGaming,BgBaccarat,casino,9999,,,1,,provider_absent
1,7,SexyGaming,SexyBaccarat,casino,9999,,,1,,provider_absent
143,10,JokerGaming,Roma,slot,9999,,,1,d/m,provider_absent
2,12,IONLC,IONLCRoulette,casino,9999,,,1,,provider_absent
564,13,WorldMatch,Arena de Toros,slot,9999,,,1,d/m,provider_absent
9,14,SBOSlot,1c dafudacai-88Fortunes,slot,9999,,,1,d/m,provider_absent+no_php_usd
0,17,IDNLive,IDNLive,lobby,9999,,,0,,provider_absent
0,28,AllBet,AllBet,lobby,9999,,,1,d/m,provider_absent
438,29,MicroGaming,Candy Rush Wilds,slot,9999,,,1,d/m,provider_absent
0,33,GreenDragon,GreenDragon,lobby,9999,,,1,,provider_absent
18,1009,MPoker,Lucky Wheel,casino,9999,,0,1,d/m,provider_absent
1,1012,TCGaming,TCG Vietnam Lottery Lobby,lottery,9999,,,1,"d,m",provider_absent
89,1016,AFBGaming,Kirin Mahjong Ultra,slot,9999,,,1,d/m,provider_absent
1,1019,YeeBet,Baccarat,casino,9999,,,1,d/m,provider_absent
34,1021,OGLive,P9 baccarat,casino,9999,,,1,"d,m",provider_absent+no_php_usd
70,1026,Rich88,Money Rolling,slot,9999,,,1,"d,m",provider_absent
0,1030,DreamGaming,DreamGaming Lobby,lobby,9999,,,1,d/m,provider_absent
152,1032,RelaxGaming,5 Wild Buffalo 3,slot,9999,,,1,d/m,provider_absent
2,1035,PlayAce,Baccarat,casino,9999,,,1,d/m,provider_absent
94,1036,Live22,Mahjong Gold: Tiger,slot,9999,,,1,d/m,provider_absent
13,1041,93connect,FISH PRAWN CRAB,fishing,9999,,,1,"d,m",provider_absent
7,1043,WCasino,Speed Baccarat 03,casino,9999,,,1,"d,m",provider_absent
16,1045,MikiWorld,RngThaiHiLo,perya,9999,,,1,"d,m",provider_absent
118,1047,GamePlaySlot,Lucky Meo Meo,slot,9999,,,1,"d,m",provider_absent
36,1048,GamePlayLiveCasino,Virtual Lucky Baccarat 2,casino,9999,,,1,"d,m",provider_absent
4,1049,GamePlayLottery,So De,lottery,9999,,,1,"d,m",provider_absent
22,1050,BoleGaming,Taung Paw Tar Shan Koe Mee,casino,9999,,,1,"d,m",provider_absent+no_php_usd
22,1054,LambdaGaming,Crown Flash,slot,9999,,,1,d/m,provider_absent
6,1056,Phoenix7,THE WILD FOUR,slot,9999,,,1,"d,m",provider_absent
7,1057,CC88,1c dafudacai-5Treasures,slot,9999,,,1,d/m,provider_absent
45,1059,ClotPlay,Mahjong Self-Drawn Win 3,slot,9999,,0,1,d/m,provider_absent
101,1060,PegasusSlot,Mahjong Gold 3,slot,9999,,,1,d/m,provider_absent
121,1062,DragoonSoft,Mahjong Win3,slot,9999,,,1,d/m,provider_absent
2,1064,ViaCasino,Classic Baccarat,casino,9999,,0,1,"d,m",provider_absent
51,1066,Nextspin,Mahjong Phoenix,slot,9999,,,1,"d,m",provider_absent
72,1068,TomHorn,3 Ribbon Pots,casino,9999,,,1,d/m,provider_absent
5,1069,KissGaming,Singapore Baccarat 1,casino,9999,,,1,"d,m",provider_absent
1,1073,mt,mt,lobby,9999,,,1,d/m,provider_absent
39,1075,PoggiPlay,Elite Coin,slot,9999,,,1,d/m,provider_absent
1,1077,Aviatrix,Aviatrix,other,9999,,,1,"d,m",provider_absent
16,1079,Fastspin,The Great Safari,slot,9999,,,1,"d,m",provider_absent
14,1081,Apollo,Dolphin Reef,slot,9999,,,1,"d,m",provider_absent
5,1082,Vgaming,Fortune Cat,slot,9999,,0,1,"d,m",provider_absent
12,1084,SPlus,Dragon God,slot,9999,,,1,"d,m",provider_absent
0,1086,APGaming,APGaming,sports,9999,,,1,d/m,provider_absent
30,1088,Ezugi,EZDealerRoulette,casino,9999,,,1,d/m,provider_absent
84,1089,RoyalSlotGaming,Rich Mahjong 2,slot,9999,,0,1,"d,m",provider_absent
79,1091,IDNSlot,Mahjong Ways III,slot,9999,,,1,d/m,provider_absent
11,1092,IDNLive,Europe Baccarat 1,casino,9999,,,1,d/m,provider_absent
1,1094,AfricanBuffalo,African Buffalo(50),slot,9999,,,1,d/m,provider_absent+no_php_usd
10,1098,MikiWorldLiveCasino,BlockChain Baccarat,casino,9999,,,1,d/m,provider_absent
132,1102,Clawbuster,3 Claws of Fortune,slot,9999,,,1,d/m,provider_absent
0,1105,Predix,Predix Lobby,sports,9999,,,1,d/m,provider_absent
103,0,WanMei,WmRoulette,casino,9998,,,1,,provider_absent
3,5,BigGaming,BgRoulette,casino,9998,,,1,,provider_absent
10,7,SexyGaming,SexyExtraSicbo,casino,9998,,,1,,provider_absent
257,10,JokerGaming,Roma Legacy,slot,9998,,,1,d/m,provider_absent
1,12,IONLC,IONLCBaccarat,casino,9998,,,1,,provider_absent
342,13,WorldMatch,All Fruits,slot,9998,,,1,d/m,provider_absent
69,14,SBOSlot,Good�Fortune,slot,9998,,0,1,d/m,provider_absent+no_php_usd
7,28,AllBet,Roulette,casino,9998,,,1,d/m,provider_absent
590,29,MicroGaming,Pong Pong Mahjong 2,slot,9998,,,1,d/m,provider_absent
1,33,GreenDragon,GreenDragonBaccarat,casino,9998,,,1,,provider_absent
1,1009,MPoker,Texas Hold'em,casino,9998,,,1,"d,m",provider_absent
46,1012,TCGaming,LAO Gov. lott,lottery,9998,,,1,d/m,provider_absent
28,1016,AFBGaming,Lucky777,slot,9998,,,1,d/m,provider_absent
2,1019,YeeBet,Roulette,casino,9998,,,1,d/m,provider_absent
33,1021,OGLive,P8 roulette,casino,9998,,,1,"d,m",provider_absent+no_php_usd
105,1026,Rich88,Buffalo King MEGAWAYS,slot,9998,,,1,d/m,provider_absent
1,1030,DreamGaming,Baccarat,casino,9998,,,1,d/m,provider_absent
151,1032,RelaxGaming,Treasure Tumble,slot,9998,,,1,d/m,provider_absent
9,1035,PlayAce,Three Face,poker,9998,,,1,d/m,provider_absent
80,1036,Live22,Mahjong Gold: Dragon,slot,9998,,,1,d/m,provider_absent
1,1041,93connect,KENO,lottery,9998,,,1,"d,m",provider_absent
6,1043,WCasino,Super Baccarat 02,casino,9998,,,1,"d,m",provider_absent
13,1045,MikiWorld,RngFishPrawnCrab,fishing,9998,,,1,"d,m",provider_absent
6,1047,GamePlaySlot,Pharaoh,slot,9998,,,1,"d,m",provider_absent
38,1048,GamePlayLiveCasino,Virtual Dragon Tiger 2,casino,9998,,,1,"d,m",provider_absent
1,1049,GamePlayLottery,Keno,lottery,9998,,,1,"d,m",provider_absent
69,1050,BoleGaming,Taung Paw Tar Shan Koe Mee -  Mini Game (Landscape),casino,9998,,,1,d/m,provider_absent+no_php_usd
18,1054,LambdaGaming,8Bit Twinko Bonanza,slot,9998,,,1,d/m,provider_absent
13,1056,Phoenix7,Sakura Fantasia,slot,9998,,,1,d/m,provider_absent
9,1057,CC88,1c dafudacai-DiamondEternity,slot,9998,,,1,d/m,provider_absent
73,1059,ClotPlay,Cash God X4096,slot,9998,,,1,d/m,provider_absent
100,1060,PegasusSlot,Legend of Aztec 2,slot,9998,,,1,d/m,provider_absent
84,1062,DragoonSoft,Mahjong Win,slot,9998,,,1,"d,m",provider_absent
13,1064,ViaCasino,BlockchainThai Hi Lo,casino,9998,,,1,"d,m",provider_absent
49,1066,Nextspin,Aztec Gold Treasure,slot,9998,,,1,"d,m",provider_absent
11,1068,TomHorn,Aarupolis,slot,9998,,,1,"d,m",provider_absent
2,1069,KissGaming,Las Vegas Baccarat 1,casino,9998,,,1,"d,m",provider_absent
24,1075,PoggiPlay,Roman Coin,slot,9998,,,1,d/m,provider_absent
2,1077,Aviatrix,Aviatrix Second Chance,other,9998,,,1,d/m,provider_absent
5,1079,Fastspin,Adventure To The West,slot,9998,,,1,"d,m",provider_absent
59,1081,Apollo,Fire Strike,slot,9998,,,1,"d,m",provider_absent
17,1082,Vgaming,Sic Bo+,casino,9998,,,1,"d,m",provider_absent
26,1084,SPlus,Wonder Xmas,slot,9998,,,1,"d,m",provider_absent
62,1085,VAGaming,Cash God X4096,slot,9998,,,1,d/m,provider_absent
2,1088,Ezugi,Baccarat,casino,9998,,,1,d/m,provider_absent
73,1089,RoyalSlotGaming,Rich Mahjong,slot,9998,,,1,"d,m",provider_absent
55,1091,IDNSlot,Lucky Spell,slot,9998,,,1,d/m,provider_absent
24,1092,IDNLive,Europe Ceme,casino,9998,,,1,d/m,provider_absent
2,1094,AfricanBuffalo,African Buffalo(500),slot,9998,,,1,d/m,provider_absent+no_php_usd
104,0,WanMei,WmSicBo,casino,9997,,,1,,provider_absent
406,2,168game,Mahjong Wilds 3,slot,9997,,,1,d/m,provider_absent
7,5,BigGaming,BgSpeedBaccarat,casino,9997,,,1,,provider_absent
4,7,SexyGaming,SexyRoulette,casino,9997,,,1,,provider_absent
305,10,JokerGaming,Mahjong King,slot,9997,,,1,d/m,provider_absent
3,12,IONLC,IONLCSicBo,casino,9997,,,1,,provider_absent
240,13,WorldMatch,Fair Roulette - Standard,casino,9997,,,1,d/m,provider_absent
8,14,SBOSlot,1c dafudacai-5Treasures,slot,9997,,,1,d/m,provider_absent+no_php_usd
3,28,AllBet,QuickBaccarat,casino,9997,,,1,d/m,provider_absent
337,29,MicroGaming,Lucky Twins Wilds,slot,9997,,,1,d/m,provider_absent
2,33,GreenDragon,GreenDragonRoulette,casino,9997,,,1,,provider_absent
16,1009,MPoker,Thai Texas Hold'em,casino,9997,,,1,d/m,provider_absent
167,1012,TCGaming,Win Go,lottery,9997,,,1,d/m,provider_absent
4,1019,YeeBet,Sic bo,casino,9997,,,1,d/m,provider_absent
10,1021,OGLive,C11 DT,casino,9997,,,1,"d,m",provider_absent+no_php_usd
79,1026,Rich88,New Year Money Rolling,slot,9997,,,1,"d,m",provider_absent
5,1030,DreamGaming,Roulette,casino,9997,,,1,d/m,provider_absent
1,1032,RelaxGaming,Roulette Nouveau,casino,9997,,,1,"d,m",provider_absent
4,1035,PlayAce,Sicbo,casino,9997,,,1,d/m,provider_absent
93,1036,Live22,Mahjong Gold: Lion,slot,9997,,,1,d/m,provider_absent
16,1041,93connect,BELANGKAI,casino,9997,,,1,"d,m",provider_absent
8,1043,WCasino,Speed Baccarat 05,casino,9997,,,1,"d,m",provider_absent
27,1045,MikiWorld,RngGoldenFlower,casino,9997,,,1,"d,m",provider_absent
51,1047,GamePlaySlot,Lion Dance,slot,9997,,0,1,"d,m",provider_absent
34,1048,GamePlayLiveCasino,Virtual NC Squeeze Baccarat 2,casino,9997,,,1,"d,m",provider_absent
3,1049,GamePlayLottery,Fast3,lottery,9997,,,1,"d,m",provider_absent
70,1050,BoleGaming,Chicken Crash,perya,9997,,,1,d/m,provider_absent
40,1054,LambdaGaming,Big Bass Hunter,slot,9997,,,1,d/m,provider_absent
26,1056,Phoenix7,AGE OF EXPLORERS,slot,9997,,,1,d/m,provider_absent
10,1057,CC88,1c dafudacai-DancingDrum,slot,9997,,,1,d/m,provider_absent
76,1059,ClotPlay,Mahjong Ultimate,slot,9997,,,1,d/m,provider_absent
13,1060,PegasusSlot,LuckyWheel,slot,9997,,0,1,"d,m",provider_absent
109,1062,DragoonSoft,Mahjong Win2,slot,9997,,,1,d/m,provider_absent
31,1064,ViaCasino,Squeeze Baccarat,casino,9997,,0,1,d/m,provider_absent
52,1066,Nextspin,Mahjong Dragon,slot,9997,,,1,"d,m",provider_absent
79,1068,TomHorn,Reborn of Zeus 3000,slot,9997,,,1,d/m,provider_absent
8,1069,KissGaming,Montecarlo Baccarat 1,casino,9997,,,1,"d,m",provider_absent
33,1075,PoggiPlay,VIP Crown,slot,9997,,,1,d/m,provider_absent
3,1077,Aviatrix,Aviatrix Fruits,slot,9997,,,1,d/m,provider_absent
66,1079,Fastspin,Fortune Jewels II,slot,9997,,,1,d/m,provider_absent
85,1081,Apollo,Lightning Roulette (Single Player),casino,9997,,,1,"d,m",provider_absent
12,1082,Vgaming,Candy Land,slot,9997,,,1,"d,m",provider_absent
32,1084,SPlus,Million Train,slot,9997,,,1,"d,m",provider_absent
10,1088,Ezugi,Casino Hold�em,other,9997,,,1,d/m,provider_absent
85,1089,RoyalSlotGaming,Fortune of Aztecs,slot,9997,,,1,"d,m",provider_absent
34,1091,IDNSlot,Dragon Gold,slot,9997,,,1,d/m,provider_absent
0,1092,IDNLive,IDNLive Lobby,lobby,9997,,,1,d/m,provider_absent
3,1094,AfricanBuffalo,African Buffalo(5000),slot,9997,,,1,d/m,provider_absent+no_php_usd
107,0,WanMei,WmFanTan,casino,9996,,,1,,provider_absent
10,5,BigGaming,BgMiCardBaccarat,casino,9996,,,1,,provider_absent
8,7,SexyGaming,SexyThaiFishPrawnCrab,fishing,9996,,,1,,provider_absent
296,10,JokerGaming,Roma Deluxe,slot,9996,,,1,d/m,provider_absent
0,12,IONLC,IONLC,lobby,9996,,,1,,provider_absent
517,13,WorldMatch,Fruits Evolution,slot,9996,,,1,d/m,provider_absent
19,14,SBOSlot,1c JuFuNaCai-Golden Tale,slot,9996,,,1,d/m,provider_absent+no_php_usd
4,28,AllBet,SeeCardBaccarat,casino,9996,,,1,d/m,provider_absent
19,29,MicroGaming,Ancient Fortunes : Poseidon Megaways,slot,9996,,,1,d/m,provider_absent
3,33,GreenDragon,GreenDragonSicbo,casino,9996,,,1,,provider_absent
4,1009,MPoker,Dragon Tiger,casino,9996,,,1,d/m,provider_absent
3,1012,TCGaming,THAIGOV,lottery,9996,,,1,"d,m",provider_absent
90,1016,AFBGaming,Nezha Rebirth ULTRA,slot,9996,,,1,d/m,provider_absent
3,1019,YeeBet,Dragon Tiger,casino,9996,,,1,d/m,provider_absent
8,1021,OGLive,C9 DT,casino,9996,,,1,"d,m",provider_absent+no_php_usd
131,1026,Rich88,Mahjong 3+,slot,9996,,,1,d/m,provider_absent
4,1030,DreamGaming,DragonTiger,casino,9996,,,1,d/m,provider_absent
121,1032,RelaxGaming,5 Wild Buffalo 2,slot,9996,,,1,d/m,provider_absent
7,1035,PlayAce,Win Three Cards,poker,9996,,,1,d/m,provider_absent
82,1036,Live22,Mahjong Gold: Phoenix,slot,9996,,,1,d/m,provider_absent
17,1041,93connect,NOONA SHOT,casino,9996,,,1,"d,m",provider_absent
5,1043,WCasino,Super Baccarat 01,casino,9996,,,1,"d,m",provider_absent
18,1045,MikiWorld,RngBlackJack,casino,9996,,,1,"d,m",provider_absent
113,1047,GamePlaySlot,Tiger's Roar,slot,9996,,,1,"d,m",provider_absent
49,1048,GamePlayLiveCasino,Virtual No Commission Baccarat 3,casino,9996,,,1,"d,m",provider_absent
2,1049,GamePlayLottery,Thai Lottery,lottery,9996,,,1,"d,m",provider_absent
49,1050,BoleGaming,Dragon vs Tiger,casino,9996,,,1,d/m,provider_absent
28,1054,LambdaGaming,Legendarium: Prometheus,slot,9996,,,1,d/m,provider_absent
18,1056,Phoenix7,AWAKENING OF THE DRAGON,slot,9996,,,1,d/m,provider_absent
17,1057,CC88,1c JuFuNaCai-Rhythm Of Fortune,slot,9996,,,1,d/m,provider_absent
100,1059,ClotPlay,Ace Supreme,slot,9996,,,1,d/m,provider_absent
55,1060,PegasusSlot,Golden Dragon,slot,9996,,,1,d/m,provider_absent
3,1062,DragoonSoft,3 Gods Fishing,fishing,9996,,,1,"d,m",provider_absent
3,1064,ViaCasino,Speed Baccarat,casino,9996,,0,1,"d,m",provider_absent
57,1066,Nextspin,Zeus Mighty Wealth,slot,9996,,,1,d/m,provider_absent
66,1068,TomHorn,WILD DRAGON�S FORTUNE,slot,9996,,,1,"d,m",provider_absent
9,1069,KissGaming,Montecarlo Baccarat 2,casino,9996,,,1,"d,m",provider_absent
32,1075,PoggiPlay,Book of Crown,slot,9996,,,1,d/m,provider_absent
48,1078,LuckyMonaco,Infinity Wheel,slot,9996,,,1,d/m,provider_absent
64,1079,Fastspin,Golden Moon Empire,slot,9996,,,1,d/m,provider_absent
7,1081,Apollo,Great Blue,slot,9996,,,1,"d,m",provider_absent
11,1082,Vgaming,Treasure Island,slot,9996,,,1,"d,m",provider_absent
18,1084,SPlus,Biography of Wu Sheng,slot,9996,,,1,"d,m",provider_absent
7,1088,Ezugi,Unlimited Blackjack,casino,9996,,0,1,d/m,provider_absent
81,1089,RoyalSlotGaming,Super Ace 2,slot,9996,,,1,"d,m",provider_absent
42,1091,IDNSlot,Ultra Gatot Kaca,slot,9996,,,1,d/m,provider_absent
1,1092,IDNLive,Head Tail,casino,9996,,,1,d/m,provider_absent
4,1094,AfricanBuffalo,African Buffalo(10000),slot,9996,,,1,d/m,provider_absent+no_php_usd
27,1098,MikiWorldLiveCasino,BlockChain HiLo,perya,9996,,,1,d/m,provider_absent
135,1102,Play'n GO,3 Clown Monty,slot,9996,,,1,d/m,provider_absent
102,0,WanMei,WmDragonAndTiger,casino,9995,,,1,,provider_absent
411,2,168game,Legacy of Olympus1000,slot,9995,,,1,d/m,provider_absent
4,5,BigGaming,BgSicbo,casino,9995,,,1,,provider_absent
9,7,SexyGaming,SexyExtraAndarBahar,casino,9995,,,0,,provider_absent
291,10,JokerGaming,Plinko,perya,9995,,,1,d/m,provider_absent
4,12,IONLC,IONLCDragonTiger,casino,9995,,,1,,provider_absent
498,13,WorldMatch,Bandit's bounty,slot,9995,,,1,d/m,provider_absent
67,14,SBOSlot,Sun Quest,slot,9995,,,1,d/m,provider_absent+no_php_usd
8,28,AllBet,PokDeng,casino,9995,,,1,d/m,provider_absent
385,29,MicroGaming,Wildfire Wins,slot,9995,,,1,d/m,provider_absent
4,33,GreenDragon,GreenDragonDragonTiger,casino,9995,,,1,,provider_absent
23,1009,MPoker,Rummy,casino,9995,,,1,d/m,provider_absent
47,1012,TCGaming,TCG60s4D,lottery,9995,,,1,d/m,provider_absent
83,1016,AFBGaming,Wallow In Money Ultra,slot,9995,,,1,d/m,provider_absent
0,1019,YeeBet,YeeBet Lobby,lobby,9995,,,1,d/m,provider_absent
31,1021,OGLive,P6 DT,casino,9995,,,1,"d,m",provider_absent+no_php_usd
6,1030,DreamGaming,Sicbo,casino,9995,,,1,d/m,provider_absent
150,1032,RelaxGaming,Frankenstein Wild Surge?,slot,9995,,,1,d/m,provider_absent
8,1035,PlayAce,Blackjack,casino,9995,,,1,d/m,provider_absent
83,1036,Live22,Neko Treasure,slot,9995,,,1,d/m,provider_absent
10,1041,93connect,THAI HILO,perya,9995,,,1,"d,m",provider_absent
29,1043,WCasino,Super Baccarat 09,casino,9995,,,1,"d,m",provider_absent
12,1045,MikiWorld,RngMikiRoulette,casino,9995,,,1,"d,m",provider_absent
128,1047,GamePlaySlot,Wrecked Treasures,slot,9995,,,1,"d,m",provider_absent
51,1048,GamePlayLiveCasino,Virtual NC Squeeze Baccarat 3,casino,9995,,,1,"d,m",provider_absent
5,1049,GamePlayLottery,Sabaidee Lottery,lottery,9995,,,1,"d,m",provider_absent
53,1050,BoleGaming,Fish Prawn Crab,fishing,9995,,,1,d/m,provider_absent
35,1054,LambdaGaming,Joker Wild Fruits,slot,9995,,,1,d/m,provider_absent
12,1056,Phoenix7,Pachinca,slot,9995,,,1,d/m,provider_absent
13,1057,CC88,1c JuFuNaCai-Golden Tale,slot,9995,,,1,d/m,provider_absent
46,1059,ClotPlay,Hot Ace,slot,9995,,,1,d/m,provider_absent
34,1060,PegasusSlot,jalapeno,slot,9995,,,1,"d,m",provider_absent
101,1062,DragoonSoft,Bounty Clash,slot,9995,,,1,d/m,provider_absent
33,1064,ViaCasino,Blockchain Squeeze  DragonTiger,casino,9995,,,1,d/m,provider_absent
58,1066,Nextspin,Prosperity Snake,slot,9995,,,1,d/m,provider_absent
48,1068,TomHorn,Pandas Run,slot,9995,,,1,"d,m",provider_absent
3,1069,KissGaming,Las Vegas Baccarat 2,casino,9995,,,1,"d,m",provider_absent
30,1075,PoggiPlay,Christmas Coin,slot,9995,,,1,d/m,provider_absent
49,1079,Fastspin,Mahjong Princess,slot,9995,,,1,d/m,provider_absent
55,1081,Apollo,Wild West Gold,slot,9995,,,1,"d,m",provider_absent
39,1082,Vgaming,Pirate King,slot,9995,,,1,"d,m",provider_absent
42,1084,SPlus,Seth the God King,other,9995,,,1,d/m,provider_absent
1,1088,Ezugi,Blackjack,casino,9995,,,1,d/m,provider_absent
82,1089,RoyalSlotGaming,Lucky Dog,slot,9995,,,1,"d,m",provider_absent
44,1091,IDNSlot,Aztec Treasure,slot,9995,,,1,d/m,provider_absent
2,1092,IDNLive,Red White,casino,9995,,,1,d/m,provider_absent
26,1098,MIkiWorldLiveCasino,BlockChain Dragon Tiger,casino,9995,,,1,d/m,provider_absent
136,1102,Play'n GO,3 Clown Monty II,slot,9995,,,1,d/m,provider_absent
0,0,WanMei,WmLobby,lobby,9994,,,1,,provider_absent
410,2,168game,WILD BOUNTY Deluxe,slot,9994,,,1,d/m,provider_absent
8,5,BigGaming,BgSeDie,casino,9994,,,1,,provider_absent
2,7,SexyGaming,SexyDragonTiger,casino,9994,,,1,,provider_absent
207,10,JokerGaming,Mayan Gems,slot,9994,,,1,d/m,provider_absent
818,13,WorldMatch,Fa Fa Spin,slot,9994,,,1,d/m,provider_absent
10,14,SBOSlot,1c dafudacai-DiamondEternity,slot,9994,,,1,d/m,provider_absent+no_php_usd
6,28,AllBet,DragonTiger,casino,9994,,,1,d/m,provider_absent
456,29,MicroGaming,Almighty Zeus Empire,slot,9994,,,1,d/m,provider_absent
9,1009,MPoker,Gao Gae 2 Cards,casino,9994,,,1,d/m,provider_absent
66,1012,TCGaming,TCG Chinese Lottery Lobby,lottery,9994,,,1,d/m,provider_absent
50,1016,AFBGaming,Maneki Neko,slot,9994,,0,1,d/m,provider_absent
5,1019,YeeBet,Niu Niu,casino,9994,,,1,d/m,provider_absent
53,1021,OGLive,M5  BACCARAT,casino,9994,,,1,d/m,provider_absent+no_php_usd
118,1026,Rich88,Treasury Piglet,slot,9994,,,1,d/m,provider_absent
2,1030,DreamGaming,Bid Baccarat,casino,9994,,,1,d/m,provider_absent
149,1032,RelaxGaming,Beast Gains,slot,9994,,,1,d/m,provider_absent
3,1035,PlayAce,Dragon Tiger,casino,9994,,,1,d/m,provider_absent
74,1036,Live22,Wonders of Giza Pyramid,slot,9994,,,1,d/m,provider_absent
6,1041,93connect,NUMBER GAME,lottery,9994,,,1,"d,m",provider_absent
12,1043,WCasino,Speed Baccarat 307,casino,9994,,,1,"d,m",provider_absent
15,1045,MikiWorld,RngBaccarat,casino,9994,,,1,"d,m",provider_absent
2,1047,GamePlaySlot,Legend of Nezha,slot,9994,,,1,"d,m",provider_absent
33,1048,GamePlayLiveCasino,Virtual NC Squeeze Baccarat 1,casino,9994,,,1,"d,m",provider_absent
71,1050,BoleGaming,Towerrush,other,9994,,,1,d/m,provider_absent
34,1054,LambdaGaming,Zodiac Wild,slot,9994,,,1,d/m,provider_absent
7,1056,Phoenix7,GOLDEN PIRATE,slot,9994,,,1,"d,m",provider_absent
8,1057,CC88,1c dafudacai-88Fortunes,slot,9994,,,1,d/m,provider_absent
49,1059,ClotPlay,Mahjong Self-Drawn Win 4,slot,9994,,0,1,d/m,provider_absent
81,1060,PegasusSlot,Fortune Lions 2,slot,9994,,,1,d/m,provider_absent
104,1062,DragoonSoft,Neko Treasures,slot,9994,,,1,,provider_absent
6,1064,ViaCasino,Wealth SuperSix,casino,9994,,,1,"d,m",provider_absent
59,1066,Nextspin,Win Win Neko,slot,9994,,,1,d/m,provider_absent
75,1068,TomHorn,Wild Tribe Wall,slot,9994,,,1,d/m,provider_absent
7,1069,KissGaming,Singapore Baccarat 3,casino,9994,,,1,"d,m",provider_absent
25,1075,PoggiPlay,Cyber 3x3,slot,9994,,,1,d/m,provider_absent
40,1079,Fastspin,Royale House,slot,9994,,,1,"d,m",provider_absent
121,1081,Apollo,Choi Shen Dao,slot,9994,,,1,d/m,provider_absent
4,1082,Vgaming,Way to Goal,slot,9994,,,1,"d,m",provider_absent
55,1083,Expanse,Gates of Halloween,slot,9994,,,1,d/m,provider_absent
3,1084,SPlus,Mayan Ruins,slot,9994,,,1,"d,m",provider_absent
53,1088,Ezugi,Ride Free Blackjack,casino,9994,,,1,d/m,provider_absent
54,1089,RoyalSlotGaming,Roma,slot,9994,,,1,"d,m",provider_absent
66,1091,IDNSlot,Wild Monkey King,slot,9994,,,1,d/m,provider_absent
3,1092,IDNLive,Billiards,casino,9994,,,1,d/m,provider_absent
25,1098,MIkiWorldLiveCasino,BlockChain Bull Bull,casino,9994,,,1,d/m,provider_absent
105,0,WanMei,WmNiuNiu,casino,9993,,,0,,provider_absent
11,5,BigGaming,BgFullColorBaccarat,casino,9993,,,1,,provider_absent
12,7,SexyGaming,SexySedie,casino,9993,,,1,,provider_absent
179,10,JokerGaming,SCHEHERAZADE,slot,9993,,,1,d/m,provider_absent
331,13,WorldMatch,Mythos,slot,9993,,,1,d/m,provider_absent
115,14,SBOSlot,Aladdin,slot,9993,,,1,d/m,provider_absent+no_php_usd
11,28,AllBet,WinThreeCardsOrThreePictures,casino,9993,,,1,d/m,provider_absent
515,29,MicroGaming,Pong Pong Mahjong Jackpots,slot,9993,,,1,d/m,provider_absent
13,1009,MPoker,Domino,casino,9993,,,1,d/m,provider_absent
45,1012,TCGaming,Hanoi North,lottery,9993,,,1,d/m,provider_absent
84,1016,AFBGaming,Maneki Neko Ultra,slot,9993,,,1,d/m,provider_absent
6,1019,YeeBet,Three Master,poker,9993,,,1,d/m,provider_absent
45,1021,OGLive,M1 SPEED BACCARAT,casino,9993,,,1,d/m,provider_absent+no_php_usd
125,1026,Rich88,Mighty Zeus,slot,9993,,,1,d/m,provider_absent
3,1030,DreamGaming,InBaccarat,casino,9993,,,1,d/m,provider_absent
6,1032,RelaxGaming,The Great Pigsby,slot,9993,,,1,"d,m",provider_absent
6,1035,PlayAce,Bull Bull,casino,9993,,,1,d/m,provider_absent
96,1036,Live22,Royale Ace,slot,9993,,,1,d/m,provider_absent
8,1041,93connect,DING DONG,lottery,9993,,,1,"d,m",provider_absent
18,1043,WCasino, Baccarat 112,casino,9993,,,1,"d,m",provider_absent
25,1045,MikiWorld,RngNiuNiu,casino,9993,,,1,"d,m",provider_absent
46,1047,GamePlaySlot,Cleopatra,slot,9993,,,1,"d,m",provider_absent
46,1048,GamePlayLiveCasino,Virtual Fabulous 4 Baccarat,casino,9993,,,1,"d,m",provider_absent
74,1050,BoleGaming,Gold Miner,other,9993,,,1,d/m,provider_absent
6,1054,LambdaGaming,KaboomHalloween,slot,9993,,,1,d/m,provider_absent
8,1056,Phoenix7,THE FORBIDDEN PYRAMID,slot,9993,,,1,"d,m",provider_absent
11,1057,CC88,1c dafudacai-FlowerOfRiches,slot,9993,,,1,d/m,provider_absent
55,1059,ClotPlay,Emperor Qin Shi Huang PLUS,slot,9993,,0,1,d/m,provider_absent
102,1060,PegasusSlot,Wild Pursuit,slot,9993,,,1,d/m,provider_absent
108,1062,DragoonSoft,Maya Legacy,slot,9993,,,1,d/m,provider_absent
8,1064,ViaCasino,Classic Sic Bo,casino,9993,,,1,"d,m",provider_absent
41,1066,Nextspin,Roma,slot,9993,,,1,"d,m",provider_absent
63,1068,TomHorn,Triple Joker,slot,9993,,,1,"d,m",provider_absent
6,1069,KissGaming,Singapore Baccarat 2,casino,9993,,,1,"d,m",provider_absent
41,1075,PoggiPlay,Penalty Cup,slot,9993,,,1,d/m,provider_absent
7,1079,Fastspin,Ranger Showdown,slot,9993,,,1,"d,m",provider_absent
120,1081,Apollo,Artemis,slot,9993,,,1,d/m,provider_absent
2,1082,Vgaming,The Legend of Heroes,slot,9993,,,1,"d,m",provider_absent
