id,gameId,name,platformName,gameType,imageUrl,localImage
"14134","1865521","Dead Man's Riches","PG","5","https://pub.imgscache.com/compic/f4090ea9-156a-4e59-ab43-6061b0fe9dbb.webp","images/PG__Dead_Man_s_Riches__14134.webp"
"13868","rctfyut2btsmfyyt","Blackjack VIP 30","EVOLUTION","17","https://pub.imgscache.com/compic/9cdb115b-daa0-45de-bcc9-63720d536871.webp","images/EVOLUTION__Blackjack_VIP_30__13868.webp"
"12722","201292","Chaos Crew 2","HACKSAW","5","https://pub.imgscache.com/compic/b7c02c0a-7b2f-44d5-a30c-458141a66e88.webp","images/HACKSAW__Chaos_Crew_2__12722.webp"
"12491","ESpeedBJ00000007","Evo Speed Blackjack 7","EVOLUTION","17","https://pub.imgscache.com/compic/263055dd-5eb2-4623-ac52-145b130d137c.webp","images/EVOLUTION__Evo_Speed_Blackjack_7__12491.webp"
"13974","1_119","Dragons Legacy","TPG","5","https://pub.imgscache.com/compic/0f21ce12-681a-4a68-bede-e6a001f77ece.webp","images/TPG__Dragons_Legacy__13974.webp"
"13170","OdinBingo","Odin Bingo","GEMH","27","https://pub.imgscache.com/compic/e218d86a-5f35-48f9-96c0-fd4e353fac33.webp","images/GEMH__Odin_Bingo__13170.webp"
"11389","33","Fortune Pig","JILI","5","https://pub.imgscache.com/compic/4de0119d-8f0c-43b9-b08c-c5ae4f0d567d.webp","images/JILI__Fortune_Pig__11389.webp"
"12872","051","100x Lions 7","YGR","5","https://pub.imgscache.com/compic/5c17f754-124c-4264-ad5d-e78a2a4b7b97.webp","images/YGR__100x_Lions_7__12872.webp"
"13773","l5aug44hhzr3qvxs","Blackjack VIP 38","EVOLUTION","17","https://pub.imgscache.com/compic/4402a16d-9193-464e-8a79-5d8bdad56e07.webp","images/EVOLUTION__Blackjack_VIP_38__13773.webp"
"14187","vs20clspwrndg","Sweet Powernudge","PP","5","https://pub.imgscache.com/compic/863096be-678d-42be-bc80-e5738ba28b80.webp","images/PP__Sweet_Powernudge__14187.webp"
"12781","KYS-H5-99982","Gems Miner","5G","5","https://pub.imgscache.com/compic/e751b26c-6a3d-48c2-bf0a-429c11cd2d4a.webp","images/5G__Gems_Miner__12781.webp"
"10610","SGFaCaiShen","Fa Cai Shen","HBN","5","https://pub.imgscache.com/compic/f63e8304-c132-4b3e-8d90-1c09f9d9fa41.webp","images/HBN__Fa_Cai_Shen__10610.webp"
"14116","supercolorgame01","Super Color Game","EVOLUTION","30","https://pub.imgscache.com/compic/b47d975b-95e1-4d7d-84f8-938d01c1abab.webp","images/EVOLUTION__Super_Color_Game__14116.webp"
"12247","112","Oriental Prosperity","PG","5","https://pub.imgscache.com/compic/900bc38e-ce63-45eb-a0d8-e191bb624e7b.webp","images/PG__Oriental_Prosperity__12247.webp"
"11619","11","Classic Baccarat","EEZE1","17","https://pub.imgscache.com/compic/3e16e871-7831-4cd1-905d-f220d49379aa.webp","images/EEZE1__Classic_Baccarat__11619.webp"
"12741","201122","ITERO","HACKSAW","5","https://pub.imgscache.com/compic/656ea610-405e-4cb4-a6e4-98b845439c9d.webp","images/HACKSAW__ITERO__12741.webp"
"12102","1013","Rolling 7","YB","5","https://pub.imgscache.com/compic/98a100b5-3a78-48fb-930d-3452f2895ad6.webp","images/YB__Rolling_7__12102.webp"
"10579","SGHappiestChristmasTree","Happiest Christmas Tree","HBN","5","https://pub.imgscache.com/compic/2e186a1a-0235-484d-b460-3f58c4b37f8f.webp","images/HBN__Happiest_Christmas_Tree__10579.webp"
"12011","PSS-ON-00051","Halloween","PLAYSTAR","5","https://pub.imgscache.com/compic/ded3d1d8-7296-48e9-8bde-df11a94b28e6.webp","images/PLAYSTAR__Halloween__12011.webp"
"11584","22019","Panda Dragon Boat","FACHAI","5","https://pub.imgscache.com/compic/89d64ad0-2d18-4cb0-8905-ea7c376fc902.webp","images/FACHAI__Panda_Dragon_Boat__11584.webp"
"13130","PSS-ON-00163","Necromancer•Sha","PLAYSTAR","5","https://pub.imgscache.com/compic/ecdcf35e-1fb1-4944-87f6-21e531f5a4da.webp","images/PLAYSTAR__Necromancer_Sha__13130.webp"
"11767","SGLegendaryBeasts","Legendary Beasts","HBN","5","https://pub.imgscache.com/compic/b20603d5-0a01-483c-a015-5f5ab8551807.webp","images/HBN__Legendary_Beasts__11767.webp"
"13435","zhumeng008","Mangkukulam","Spin Master","5","https://pub.imgscache.com/compic/0cec0001-fb5e-4f48-92f9-7e9d86fb37ba.webp","images/Spin_Master__Mangkukulam__13435.webp"
"12760","201065","Stack 'Em","HACKSAW","5","https://pub.imgscache.com/compic/59b9afb2-8cc1-4226-98fb-91060fdad3aa.webp","images/HACKSAW__Stack_Em__12760.webp"
"13100","3","Candy777","ReelX","5","https://pub.imgscache.com/compic/2ebc8a5f-fe1e-41d5-8aa4-42c1e95d7fba.webp","images/ReelX__Candy777__13100.webp"
"12152","vswaysdogs","The Dog House Megaways","PP","5","https://pub.imgscache.com/compic/10420c91-ab5b-43a2-bab0-e7e543ae2b48.webp","images/PP__The_Dog_House_Megaways__12152.webp"
"12635","060","Captain Fishing","YGR","8","https://pub.imgscache.com/compic/c691c5d5-d7aa-4e0c-961e-ce3cb71c02ba.webp","images/YGR__Captain_Fishing__12635.webp"
"12734","201329","Feel The Beat","HACKSAW","5","https://pub.imgscache.com/compic/5fd01781-2367-4c0c-a09e-7ef42c4a5481.webp","images/HACKSAW__Feel_The_Beat__12734.webp"
"12232","128","Legend of Perseus","PG","5","https://pub.imgscache.com/compic/76735d72-fbfa-4f13-8c0f-ae73fa444701.webp","images/PG__Legend_of_Perseus__12232.webp"
"11805","6","Fortune Tree","JILI","5","https://pub.imgscache.com/compic/48ed7890-c498-4fda-90be-0342ef24e7f8.webp","images/JILI__Fortune_Tree__11805.webp"
"12194","22058","Fortune Money Boom","FACHAI","5","https://pub.imgscache.com/compic/0287c07a-275d-4855-9e7d-50f12de13582.webp","images/FACHAI__Fortune_Money_Boom__12194.webp"
"13393","410072","Lucky Farm Bonanza","BGAMING","5","https://pub.imgscache.com/compic/edad84db-c344-4701-844c-d26993104f7b.webp","images/BGAMING__Lucky_Farm_Bonanza__13393.webp"
"13942","pinatasandponies","Pinatas & Ponies","REDTIGER","5","https://pub.imgscache.com/compic/e1013743-651f-4afe-ae23-805f49088011.webp","images/REDTIGER__Pinatas_Ponies__13942.webp"
"13893","PeryaLightnRo001","Perya Lightning Roulette","EVOLUTION","17","https://pub.imgscache.com/compic/45242c36-2c08-4b92-9485-1f523918fcd4.webp","images/EVOLUTION__Perya_Lightning_Roulette__13893.webp"
"12487","ESpeedBJ00000003","Evo Speed Blackjack 3","EVOLUTION","17","https://pub.imgscache.com/compic/7da271ad-0f3f-4c8d-abc1-c3d1bf6efaef.webp","images/EVOLUTION__Evo_Speed_Blackjack_3__12487.webp"
"12251","105","Heist Stakes","PG","5","https://pub.imgscache.com/compic/70ecd003-785b-4ed6-b535-ed569152794f.webp","images/PG__Heist_Stakes__12251.webp"
"13617","436","Baccarat 9","PP","17","https://pub.imgscache.com/compic/3831daff-790b-4c76-9746-bac8b2b65aeb.webp","images/PP__Baccarat_9__13617.webp"
"14131","1881268","Knockout Riches","PG","5","https://pub.imgscache.com/compic/8dbc8733-9bb1-4ab8-93fd-1df9753e5324.webp","images/PG__Knockout_Riches__14131.webp"
"13972","1_109","Aztec Empire","TPG","5","https://pub.imgscache.com/compic/311e5558-0a4c-4b25-af1b-aa12e7236988.webp","images/TPG__Aztec_Empire__13972.webp"
"13793","o735efxfaeasv666","Blackjack VIP 5","EVOLUTION","17","https://pub.imgscache.com/compic/648f3576-4a12-41bc-8c07-509a69c819d5.webp","images/EVOLUTION__Blackjack_VIP_5__13793.webp"
"12692","201212","Magic Piggy","HACKSAW","5","https://pub.imgscache.com/compic/0a2f2c4c-2d17-46e5-bae7-21f910c4dfc2.webp","images/HACKSAW__Magic_Piggy__12692.webp"
"13578","421f","Speed Baccarat 12","PP","17","https://pub.imgscache.com/compic/cb1ce4a1-68c0-4401-88a2-649a2fd47f9a.webp","images/PP__Speed_Baccarat_12__13578.webp"
"12702","201404","SixSixSix","HACKSAW","5","https://pub.imgscache.com/compic/b6c50b34-6091-443c-8f6b-ae6ecf389110.webp","images/HACKSAW__SixSixSix__12702.webp"
"12738","201114","Gladiator Legends","HACKSAW","5","https://pub.imgscache.com/compic/92e841c8-5412-4282-9c6f-04450f5d9aaf.webp","images/HACKSAW__Gladiator_Legends__12738.webp"
"12675","201455","Cloud Princess","HACKSAW","5","https://pub.imgscache.com/compic/3f5f532e-1278-4e9a-bd04-c26f6e20f5e3.webp","images/HACKSAW__Cloud_Princess__12675.webp"
"12481","vs20laughluck","Happy fortune","PP","5","https://pub.imgscache.com/compic/cfd1ce94-66c0-4aa0-8eda-f1e2dc7e5d89.webp","images/PP__Happy_fortune__12481.webp"
"11392","78","Secret Treasure","JILI","5","https://pub.imgscache.com/compic/6b590f05-73ce-4e23-9ca8-f3965d4725a4.webp","images/JILI__Secret_Treasure__11392.webp"
"13916","278","Super Sticky Piggy","BNG","5","https://pub.imgscache.com/compic/1c7c10fe-69a8-4fc4-b20e-b281155a650c.webp","images/BNG__Super_Sticky_Piggy__13916.webp"
"13165","216","Candyland Bingo","JILI","27","https://pub.imgscache.com/compic/4663ac21-9b39-4258-b6d6-33ff9b8606cc.webp","images/JILI__Candyland_Bingo__13165.webp"
"11814","40","Crazy FaFaFa","JILI","5","https://pub.imgscache.com/compic/e521231b-fbda-4aad-9f2a-3adaa12836d2.webp","images/JILI__Crazy_FaFaFa__11814.webp"
"10516","37","Santa's Gift Rush","PG","5","https://pub.imgscache.com/compic/efc4eec9-3b98-4d2b-8732-a028e3504e3e.webp","images/PG__Santa_s_Gift_Rush__10516.webp"
"11734","milkshakexxr94f1","Milkshake XXXtreme","NETENT","5","https://pub.imgscache.com/compic/19589fad-ee2f-4c79-adf2-6d73dd97567b.webp","images/NETENT__Milkshake_XXXtreme__11734.webp"
"13439","7_7010","Dragon of Demons","JDB","3","https://pub.imgscache.com/compic/fa44a2a0-c3ff-41d5-be0a-372c5b93bcbc.webp","images/JDB__Dragon_of_Demons__13439.webp"
"13455","100007","Imperial Legend","OMNIPLAY","5","https://pub.imgscache.com/compic/206684de-3631-4298-8dab-e4785b1a55ce.webp","images/OMNIPLAY__Imperial_Legend__13455.webp"
"13787","bciewncrf5ijneys","Blackjack VIP 52","EVOLUTION","17","https://pub.imgscache.com/compic/94700a14-0aa6-4275-b86c-2fb8922013e9.webp","images/EVOLUTION__Blackjack_VIP_52__13787.webp"
"10552","86","Galactic Gems","PG","5","https://pub.imgscache.com/compic/bd85c044-f7d0-4ac9-b350-1607f1d99d71.webp","images/PG__Galactic_Gems__10552.webp"
"11446","PowerInfiniteBJ1","Power Blackjack","EVOLUTION","17","https://pub.imgscache.com/compic/21a0e807-2ca1-4338-a3bf-740cf861b2ca.webp","images/EVOLUTION__Power_Blackjack__11446.webp"
"12249","108","Buffalo Win","PG","5","https://pub.imgscache.com/compic/c0b02566-3270-491f-b710-6a5b1aac97b8.webp","images/PG__Buffalo_Win__12249.webp"
"13969","1_108","Lucky Toad","TPG","5","https://pub.imgscache.com/compic/19fef662-2127-4a7f-b7c6-b82d18623d64.webp","images/TPG__Lucky_Toad__13969.webp"
"11623","40","Sic Bo","EEZE1","17","https://pub.imgscache.com/compic/fc791d8a-3f3d-45eb-b226-85a3a5654037.webp","images/EEZE1__Sic_Bo__11623.webp"
"14180","vswayscashconv","Running Sushi","PP","5","https://pub.imgscache.com/compic/77ee10a3-5a07-4a22-bad2-df860dd40dff.webp","images/PP__Running_Sushi__14180.webp"
"13933","0_14095","Fortune Jewel","JDB","5","https://pub.imgscache.com/compic/5dd2848d-74d1-482d-9ae4-676302e12366.webp","images/JDB__Fortune_Jewel__13933.webp"
"11969","PSS-ON-00106","Wu Xia","PLAYSTAR","5","https://pub.imgscache.com/compic/885c4833-8e6a-405a-bc47-47012ab44a9d.webp","images/PLAYSTAR__Wu_Xia__11969.webp"
"14125","479","Color Game Extreme","JILI","30","https://pub.imgscache.com/compic/9a62c440-7e2e-4b57-8f1d-96da93596388.webp","images/JILI__Color_Game_Extreme__14125.webp"
"12121","2001","Ocean Phoenix","YB","8","https://pub.imgscache.com/compic/c8b74e13-188f-44d8-afda-8f62dc18fc1e.webp","images/YB__Ocean_Phoenix__12121.webp"
"13575","427b","Speed Baccarat 15","PP","17","https://pub.imgscache.com/compic/3a8a35cd-a925-4918-bbf5-c0e7c9b19311.webp","images/PP__Speed_Baccarat_15__13575.webp"
"14170","526","10 Sparkling Crown","JILI","5","https://pub.imgscache.com/compic/9f71e94c-5c21-476c-97e8-0c625b9f6580.webp","images/JILI__10_Sparkling_Crown__14170.webp"
"13871","rpju2x53mruw4otv","Blackjack VIP 33","EVOLUTION","17","https://pub.imgscache.com/compic/edcf519a-a311-48cf-ac7e-3cbc6e88f128.webp","images/EVOLUTION__Blackjack_VIP_33__13871.webp"
"13911","301","Grab the Gold!","BNG","5","https://pub.imgscache.com/compic/f11266c0-7b6d-4495-aa05-9101d5e8c1fd.webp","images/BNG__Grab_the_Gold__13911.webp"
"11764","SGSojuBomb","Soju Bomb","HBN","5","https://pub.imgscache.com/compic/41de5d48-834c-4361-a952-3fc96e36287e.webp","images/HBN__Soju_Bomb__11764.webp"
"11523","1_75","8 Dragons","TPG","5","https://pub.imgscache.com/compic/6a1cde33-3c24-4e8b-b289-c4581e6f3af4.webp","images/TPG__8_Dragons__11523.webp"
"11779","208","Trial of Phoenix","JILI","5","https://pub.imgscache.com/compic/7420bf90-5ff3-4b41-b3ba-3a42c0626d32.webp","images/JILI__Trial_of_Phoenix__11779.webp"
"12244","115","Supermarket Spree","PG","5","https://pub.imgscache.com/compic/5ba127f4-2f74-432c-ab08-3b572e8b0d3a.webp","images/PG__Supermarket_Spree__12244.webp"
"11709","PSS-ON-00147","Treasures Of Aztec Z","PLAYSTAR","5","https://pub.imgscache.com/compic/8c32b71e-c79c-40a4-8063-c965a263b929.webp","images/PLAYSTAR__Treasures_Of_Aztec_Z__11709.webp"
"11809","46","Dragon Treasure","JILI","5","https://pub.imgscache.com/compic/77875760-d0c6-45aa-a293-88079d6f45a5.webp","images/JILI__Dragon_Treasure__11809.webp"
"14081","080","Frenzy Money","YGR","5","https://pub.imgscache.com/compic/dbd3e4f0-f9ed-46f6-9c39-c3a3fe976c4a.webp","images/YGR__Frenzy_Money__14081.webp"
"13918","288","Egypt Fire Hold and Win","BNG","5","https://pub.imgscache.com/compic/cc893497-aa8a-44eb-951e-97051abc938e.webp","images/BNG__Egypt_Fire_Hold_and_Win__13918.webp"
"11775","226","Witches Night","JILI","5","https://pub.imgscache.com/compic/642d4d44-3874-4aa6-a99d-7433261ce45a.webp","images/JILI__Witches_Night__11775.webp"
"11478","InstantRo0000001","Instant Roulette","EVOLUTION","17","https://pub.imgscache.com/compic/e78aa59d-2fdf-4331-a35d-d68193a2c74f.webp","images/EVOLUTION__Instant_Roulette__11478.webp"
"11595","22031","War Of The Universe","FACHAI","5","https://pub.imgscache.com/compic/8cbd2dc2-e443-46bf-a4c2-9e962a5ac3cb.webp","images/FACHAI__War_Of_The_Universe__11595.webp"
"11680","0_14063","BigThreeDragons","JDB","5","https://pub.imgscache.com/compic/9f530ebd-0852-468e-8c1c-ec060e71c985.webp","images/JDB__BigThreeDragons__11680.webp"
"13631","tpc4727ijhddd7p2","PD Classic Blackjack 1","EVOLUTION","17","https://pub.imgscache.com/compic/3a2f816e-d5ed-407b-b29a-74672a8a8199.webp","images/EVOLUTION__PD_Classic_Blackjack_1__13631.webp"
"11413","113","Poker King","JILI","3","https://pub.imgscache.com/compic/074a63db-c62d-480f-a361-371b44b8e743.webp","images/JILI__Poker_King__11413.webp"
"12700","201208","Rotten","HACKSAW","5","https://pub.imgscache.com/compic/0c329710-e809-4a98-ad94-7453643efdf9.webp","images/HACKSAW__Rotten__12700.webp"
"12708","201171","Undead Fortune","HACKSAW","5","https://pub.imgscache.com/compic/64b59ea5-2977-4078-84d0-ebdcdd232a45.webp","images/HACKSAW__Undead_Fortune__12708.webp"
"13598","477","Korean Speed Baccarat 6","PP","17","https://pub.imgscache.com/compic/96f87a9c-0fc0-431c-86b7-006442ea6b96.webp","images/PP__Korean_Speed_Baccarat_6__13598.webp"
"10530","59","Ninja vs Samurai","PG","5","https://pub.imgscache.com/compic/252cbd91-1401-47bd-bbbb-6e310e35b1be.webp","images/PG__Ninja_vs_Samurai__10530.webp"
"13884","fireballrou00001","Fireball Roulette","EVOLUTION","17","https://pub.imgscache.com/compic/00becc89-84e4-4154-8bbb-f3bfa278e886.webp","images/EVOLUTION__Fireball_Roulette__13884.webp"
"12640","070","Make a Killing Fishing","YGR","8","https://pub.imgscache.com/compic/0b63ad39-d77d-4627-8d93-18433757fb54.webp","images/YGR__Make_a_Killing_Fishing__12640.webp"
"12913","22065","Boxing Riches","FACHAI","5","https://pub.imgscache.com/compic/d0b64959-8707-408b-b10b-212437b985f8.webp","images/FACHAI__Boxing_Riches__12913.webp"
"13094","spacetreasure","Space Treasure","GameZone","5","https://pub.imgscache.com/compic/b7bb83f6-8b34-4cce-b9b7-804138d65e53.webp","images/GameZone__Space_Treasure__13094.webp"
"11863","238","Bangla Beauty","JILI","5","https://pub.imgscache.com/compic/01409cd2-f0d7-48dc-b4e3-9fdd9f2552ef.webp","images/JILI__Bangla_Beauty__11863.webp"
"13775","psm2um7k4da8zwc2","Blackjack VIP 40","EVOLUTION","17","https://pub.imgscache.com/compic/9cccc0da-d95b-49e7-afc6-0b897b17cc0c.webp","images/EVOLUTION__Blackjack_VIP_40__13775.webp"
"12570","wildbuffalo","Wild Buffalo","GameZone","5","https://pub.imgscache.com/compic/30485bc1-9853-4ed9-aa0d-8ca68608abc4.webp","images/GameZone__Wild_Buffalo__12570.webp"
"12729","201138","Dork Unit","HACKSAW","5","https://pub.imgscache.com/compic/9cab908a-26b3-4243-abe8-7f178c0a75d1.webp","images/HACKSAW__Dork_Unit__12729.webp"
"13984","PSS-ON-00137","Feature Buy・Super Powerful","PLAYSTAR","5","https://pub.imgscache.com/compic/3df7c696-20bb-46cf-be84-ca8680fa9572.webp","images/PLAYSTAR__Feature_Buy_Super_Powerful__13984.webp"
"13215","gpas_pandabz_pop","Panda Blitz","PT","5","https://pub.imgscache.com/compic/74ef7558-a337-4a4c-9b65-200d6f2c8595.webp","images/PT__Panda_Blitz__13215.webp"
"14153","Color_Game","Color Game","KM","8","https://pub.imgscache.com/compic/7dd338e6-8c10-4468-929c-c1d0724d453f.webp","images/KM__Color_Game__14153.webp"
"11390","145","Neko Fortune","JILI","5","https://pub.imgscache.com/compic/3e49848a-37f8-4416-9787-5af392dcbb22.webp","images/JILI__Neko_Fortune__11390.webp"
"13758","7nyiaws9tgqrzaz3","Football Studio Roulette","EVOLUTION","17","https://pub.imgscache.com/compic/b87d010b-2bff-438f-adb3-52c4918fefa7.webp","images/EVOLUTION__Football_Studio_Roulette__13758.webp"
"11712","PSS-ON-00025","777","PLAYSTAR","5","https://pub.imgscache.com/compic/a0eb8718-68b6-4cff-a639-2bc1831ebb27.webp","images/PLAYSTAR__777__11712.webp"
"11647","bountyraid000000","Bounty Raid","REDTIGER","5","https://pub.imgscache.com/compic/df5e7065-8ff4-4152-90fa-cca9b7626571.webp","images/REDTIGER__Bounty_Raid__11647.webp"
"13470","106001","Super Chess","OMNIPLAY","5","https://pub.imgscache.com/compic/c0f75a01-6fcd-45cd-a0e8-b23a46b5024e.webp","images/OMNIPLAY__Super_Chess__13470.webp"
"11728","tower","Tower","GameZone","3","https://pub.imgscache.com/compic/9f6e7b35-2b12-4a52-8585-a29045935b62.webp","images/GameZone__Tower__11728.webp"
"12672","201347","Bouncy Bombs","HACKSAW","5","https://pub.imgscache.com/compic/dec95ca1-eff8-4ce4-a2a3-e75de40352d6.webp","images/HACKSAW__Bouncy_Bombs__12672.webp"
"13105","minesmagic","Mines Magic","GameZone","3","https://pub.imgscache.com/compic/14cbe101-effd-4633-8ca2-948d14b92d07.webp","images/GameZone__Mines_Magic__13105.webp"
"12146","vs5aztecgems","Aztec Gems","PP","5","https://pub.imgscache.com/compic/7bbde79e-c0e7-4c94-b5d1-159f7b64f368.webp","images/PP__Aztec_Gems__12146.webp"
"12430","vs20bigdawgs","The Big Dawgs","PP","5","https://pub.imgscache.com/compic/ab05b647-56b2-4f4a-9d60-0bbeb5a2687f.webp","images/PP__The_Big_Dawgs__12430.webp"
"13181","598","Lucky Macaw","JILI","5","https://pub.imgscache.com/compic/d36ad54e-b0df-40ca-adca-f12ada567377.webp","images/JILI__Lucky_Macaw__13181.webp"
"11754","SGLuckyDurian","Lucky Durian","HBN","5","https://pub.imgscache.com/compic/9c8c4314-f4ff-41d7-b1f9-1668a6daedc1.webp","images/HBN__Lucky_Durian__11754.webp"
"12751","201240","Mighty Masks","HACKSAW","5","https://pub.imgscache.com/compic/464397ec-1fa4-4d16-a7fd-39127d104d12.webp","images/HACKSAW__Mighty_Masks__12751.webp"
"11967","PSS-ON-00108","Rat Of Wealth","PLAYSTAR","5","https://pub.imgscache.com/compic/a48fafe1-045a-47e8-9099-1022599c01cd.webp","images/PLAYSTAR__Rat_Of_Wealth__11967.webp"
"13982","1_126","Rise Of Hellfire","TPG","5","https://pub.imgscache.com/compic/76a54169-e963-48a9-802c-f850b97b5fbd.webp","images/TPG__Rise_Of_Hellfire__13982.webp"
"14062","fireintheole2dx1","Fire In The Hole 2","NLC","5","https://pub.imgscache.com/compic/6fe8ede9-4fcb-459e-a7de-2b25a97272a7.webp","images/NLC__Fire_In_The_Hole_2__14062.webp"
"12959","092","Greek Mythology","YGR","5","https://pub.imgscache.com/compic/31a763e9-82a7-43e3-8fa9-0c3035513b69.webp","images/YGR__Greek_Mythology__12959.webp"
"12115","1038","Super Egypt","YB","5","https://pub.imgscache.com/compic/f924b346-6320-4ccd-b47a-1b2ceb2d0b47.webp","images/YB__Super_Egypt__12115.webp"
"14158","372","3 Pot Dragons","JILI","5","https://pub.imgscache.com/compic/831861a5-bdf1-43ba-81b7-73a81708402d.webp","images/JILI__3_Pot_Dragons__14158.webp"
"12657","GO02","Hero Fishing","CQ9","8","https://pub.imgscache.com/compic/82508395-3958-4e50-b567-e54e05b50f73.webp","images/CQ9__Hero_Fishing__12657.webp"
"14133","42","Ganesha Gold","PG","5","https://pub.imgscache.com/compic/ec71a473-b752-493e-acbd-0c51060906ab.webp","images/PG__Ganesha_Gold__14133.webp"
"13214","gpas_oink_pop","Oink Oink Oink","PT","5","https://pub.imgscache.com/compic/31a6df94-5ea6-4507-96a8-c151d4debf98.webp","images/PT__Oink_Oink_Oink__13214.webp"
"13638","mdkqijp3dctrhnuv","Salon Privé Roulette","EVOLUTION","17","https://pub.imgscache.com/compic/2978d5eb-0fa1-417d-a337-39bd7dbf8644.webp","images/EVOLUTION__Salon_Priv_Roulette__13638.webp"
"12922","9_9013","Galaxy Burst","JDB","3","https://pub.imgscache.com/compic/d3f9d75e-02fb-489e-883e-856a430d93a1.webp","images/JDB__Galaxy_Burst__12922.webp"
"11574","7_7007","Fishing Disco","JDB","8","https://pub.imgscache.com/compic/d8751894-2670-45a6-8a9d-572bea9ce855.webp","images/JDB__Fishing_Disco__11574.webp"
"14139","1929177","Kraken Gold Rush","PG","5","https://pub.imgscache.com/compic/eed38d03-7860-43c1-b26f-bc936084e51d.webp","images/PG__Kraken_Gold_Rush__14139.webp"
"13103","448","Rapid Gems 777","JILI","5","https://pub.imgscache.com/compic/df0f10c6-966a-464b-a41e-c9e8a6d56d63.webp","images/JILI__Rapid_Gems_777__13103.webp"
"13997","128","Wheel Money","CQ9","5","https://pub.imgscache.com/compic/90a5dd00-cb6f-49fe-86dc-cdc0ac25f135.webp","images/CQ9__Wheel_Money__13997.webp"
"13912","441","Hawaii Riches","BNG","5","https://pub.imgscache.com/compic/3afe48db-618c-463a-b366-698ed9989ed4.webp","images/BNG__Hawaii_Riches__13912.webp"
"10828","4squad0000000000","4Squad","REDTIGER","5","https://pub.imgscache.com/compic/49f5f629-858f-4004-ba8f-48be487ba89a.webp","images/REDTIGER__4Squad__10828.webp"
"14038","slot002","Sugar Frenzy","Spin Master","5","https://pub.imgscache.com/compic/c38f0812-6acf-4ad1-b3a2-a532401783de.webp","images/Spin_Master__Sugar_Frenzy__14038.webp"
"11778","106","TWIN WINS","JILI","5","https://pub.imgscache.com/compic/78f98239-6be4-46e5-a689-d81a1620a124.webp","images/JILI__TWIN_WINS__11778.webp"
"11707","bloodsuckersj0r3","Blood Suckers","NETENT","5","https://pub.imgscache.com/compic/4e231bd5-ad38-42ce-af28-e1d5ebd762d9.webp","images/NETENT__Blood_Suckers__11707.webp"
"11763","SGTukTukThailand","Tuk Tuk Thailand","HBN","5","https://pub.imgscache.com/compic/e0798176-6996-4f3c-ab32-4010da621add.webp","images/HBN__Tuk_Tuk_Thailand__11763.webp"
"11804","4","God Of Martial","JILI","5","https://pub.imgscache.com/compic/ed49bb5c-37e1-4741-9bf5-46f4d344ce0d.webp","images/JILI__God_Of_Martial__11804.webp"
"13583","1601","Snakes & Ladders Live","PP","17","https://pub.imgscache.com/compic/54ba1374-f181-4871-b408-baa3c0fc088a.webp","images/PP__Snakes_Ladders_Live__13583.webp"
"10677","TGThreeCardPoker","Three Card Poker","HBN","3","https://pub.imgscache.com/compic/f0017f9f-69b4-4e68-a927-131cec257b1f.webp","images/HBN__Three_Card_Poker__10677.webp"
"11351","LightningSbj0001","Lightning Blackjack","EVOLUTION","17","https://pub.imgscache.com/compic/1d4b776c-c0fb-455b-8495-2f14f85da0a4.webp","images/EVOLUTION__Lightning_Blackjack__11351.webp"
"13779","m6mfsirtb7eafn5c","Blackjack VIP 44","EVOLUTION","17","https://pub.imgscache.com/compic/d50ac4a1-7383-4c3d-a361-a1461a5c066d.webp","images/EVOLUTION__Blackjack_VIP_44__13779.webp"
"12855","377","Safari Mystery","JILI","5","https://pub.imgscache.com/compic/2bc83088-0b04-4ae1-8819-280658b63c6e.webp","images/JILI__Safari_Mystery__12855.webp"
"14008","158","Black Wukong","CQ9","5","https://pub.imgscache.com/compic/87c33075-2b41-4432-8857-777d09afda62.webp","images/CQ9__Black_Wukong__14008.webp"
"13050","dtl;dtl_dragontiger","Dragon Tiger","PT","17","https://pub.imgscache.com/compic/c22631cd-6449-4c6c-8bf0-96a203fec0b6.webp","images/PT__Dragon_Tiger__13050.webp"
"13857","SpeedBlackjack04","Speed VIP Blackjack D","EVOLUTION","17","https://pub.imgscache.com/compic/a97a47f1-7bf1-457b-aa6b-df1bdf6d59a5.webp","images/EVOLUTION__Speed_VIP_Blackjack_D__13857.webp"
"13576","405","Speed Baccarat 14","PP","17","https://pub.imgscache.com/compic/0db701e2-3d22-4e2a-9d36-e5eeb9ae95e5.webp","images/PP__Speed_Baccarat_14__13576.webp"
"10539","69","Bikini Paradise","PG","5","https://pub.imgscache.com/compic/da280e0e-0f4a-4aa9-8683-8956b6c313e0.webp","images/PG__Bikini_Paradise__10539.webp"
"14160","204","Color Prediction","JILI","8","https://pub.imgscache.com/compic/c0fdcb08-60b5-4df8-87e3-d2e2d4672846.webp","images/JILI__Color_Prediction__14160.webp"
"13797","pdk5xfrkjkgepmlq","Blackjack VIP 9","EVOLUTION","17","https://pub.imgscache.com/compic/46f099a1-e75f-468b-a20d-fce5a51d577b.webp","images/EVOLUTION__Blackjack_VIP_9__13797.webp"
"14181","vs1masterjoker","Master Joker","PP","5","https://pub.imgscache.com/compic/4acfc276-060c-47bf-91b1-98c7df3ed902.webp","images/PP__Master_Joker__14181.webp"
